BinStart,BinEnd,AvgCurrent_mA
297400,297500,172.5
297500,297600,168.75
297600,297700,151.25
298100,298200,45.0
298200,298300,136.25
298300,298400,240.0
298700,298800,240.0
299100,299200,45.0
299200,299300,81.66666666666667
299300,299400,167.5
299400,299500,177.0
299500,299600,125.83333333333333
299600,299700,128.75
299700,299800,142.5
299800,299900,172.5
299900,300000,128.75
300000,300100,135.0
300100,300200,168.0
300200,300300,172.5
300300,300400,32.5
300400,300500,141.66666666666666
300900,301000,240.0
301300,301400,146.25
301400,301500,32.5
301500,301600,92.5
301600,301700,76.66666666666667
301700,301800,240.0
302100,302200,240.0
302500,302600,240.0
303000,303100,130.0
303100,303200,102.5
303200,303300,170.0
303300,303400,172.5
303400,303500,170.0
303500,303600,177.0
303600,303700,180.0
303700,303800,145.0
303800,303900,240.0
304300,304400,152.5
304400,304500,130.0
304900,305000,105.0
305000,305100,172.5
305100,305200,81.66666666666667
305200,305300,180.0
305300,305400,176.25
305400,305500,32.5
305500,305600,140.0
305600,305700,240.0
306000,306100,135.0
306100,306200,20.0
306200,306300,240.0
306600,306700,240.0
307000,307100,45.0
307100,307200,151.25
307500,307600,240.0
308000,308100,32.5
308100,308200,240.0
308500,308600,240.0
309000,309100,240.0
309400,309500,240.0
309900,310000,135.0
310000,310100,151.25
310500,310600,135.0
310600,310700,106.25
310700,310800,174.0
310800,310900,180.0
310900,311000,146.66666666666666
311400,311500,105.0
311500,311600,170.0
311600,311700,130.0
312000,312100,240.0
312400,312500,45.0
312500,312600,165.0
312600,312700,118.0
312700,312800,92.5
312800,312900,240.0
313200,313300,240.0
313600,313700,240.0
314100,314200,240.0
314500,314600,112.5
314600,314700,155.0
315100,315200,240.0
315500,315600,240.0
315900,316000,105.0
316000,316100,172.5
316100,316200,141.66666666666666
316500,316600,240.0
317000,317100,240.0
317400,317500,240.0
317900,318000,45.0
318000,318100,102.5
318100,318200,121.0
318200,318300,165.0
318300,318400,112.0
318400,318500,132.5
318500,318600,240.0
318900,319000,240.0
319300,319400,240.0
319800,319900,240.0
320200,320300,240.0
320600,320700,240.0
321100,321200,138.75
321200,321300,174.0
321300,321400,180.0
321400,321500,81.66666666666667
321500,321600,180.0
321600,321700,98.75
321700,321800,32.5
321800,321900,176.25
321900,322000,130.0
322300,322400,45.0
322400,322500,136.25
322500,322600,133.0
323000,323100,135.0
323100,323200,170.0
323200,323300,171.0
323300,323400,136.0
323400,323500,142.5
323500,323600,151.0
324000,324100,112.5
324100,324200,116.66666666666667
324200,324300,240.0
324600,324700,112.5
324700,324800,141.66666666666666
325100,325200,240.0
325600,325700,240.0
326000,326100,130.0
326100,326200,168.75
326200,326300,118.0
326300,326400,118.0
326400,326500,116.66666666666667
326500,326600,240.0
326900,327000,240.0
327400,327500,125.0
327500,327600,32.5
327600,327700,102.5
327700,327800,165.0
327800,327900,126.66666666666667
327900,328000,240.0
328300,328400,240.0
328800,328900,240.0
329200,329300,240.0
329600,329700,240.0
330100,330200,45.0
330200,330300,121.66666666666667
330300,330400,240.0
330700,330800,240.0
331100,331200,240.0
331600,331700,150.0
331700,331800,81.66666666666667
331800,331900,121.66666666666667
331900,332000,76.66666666666667
332000,332100,125.0
332100,332200,172.5
332200,332300,171.0
332300,332400,116.66666666666667
332400,332500,130.0
332900,333000,112.5
333000,333100,146.66666666666666
333400,333500,45.0
333500,333600,112.0
333600,333700,130.0
334100,334200,130.0
334200,334300,116.66666666666667
334300,334400,240.0
334700,334800,240.0
335100,335200,125.0
335200,335300,92.5
335300,335400,76.66666666666667
335400,335500,130.0
335500,335600,175.0
335600,335700,106.25
335700,335800,20.0
335800,335900,240.0
336200,336300,155.0
336300,336400,130.0
336700,336800,240.0
337200,337300,36.666666666666664
337300,337400,100.0
337400,337500,105.0
337500,337600,130.0
337900,338000,240.0
338400,338500,98.75
338500,338600,240.0
338900,339000,135.0
339000,339100,130.0
339500,339600,135.0
339600,339700,130.0
340000,340100,112.5
340100,340200,151.0
340600,340700,76.66666666666667
340700,340800,240.0
341100,341200,240.0
341500,341600,45.0
341600,341700,118.0
341700,341800,141.66666666666666
342100,342200,240.0
342600,342700,240.0
343000,343100,240.0
343500,343600,138.33333333333334
344000,344100,45.0
344100,344200,102.5
344200,344300,168.75
344300,344400,130.0
344800,344900,142.5
344900,345000,180.0
345000,345100,115.0
345100,345200,172.5
345200,345300,100.0
345300,345400,101.66666666666667
345800,345900,240.0
346200,346300,240.0
346700,346800,240.0
347100,347200,240.0
347500,347600,240.0
348000,348100,240.0
348500,348600,240.0
348900,349000,240.0
349300,349400,45.0
349400,349500,165.0
349500,349600,175.0
349600,349700,169.28571428571428
349700,349800,121.66666666666667
349800,349900,240.0
350200,350300,125.0
350300,350400,141.66666666666666
350800,350900,142.5
350900,351000,146.66666666666666
351300,351400,240.0
351800,351900,101.66666666666667
352300,352400,240.0
352700,352800,112.5
352800,352900,180.0
352900,353000,102.5
353000,353100,106.25
353100,353200,130.0
353600,353700,240.0
354000,354100,112.5
354100,354200,172.5
354200,354300,62.5
354300,354400,240.0
354700,354800,45.0
354800,354900,147.5
355200,355300,240.0
355700,355800,130.0
355800,355900,32.5
355900,356000,172.5
356000,356100,116.66666666666667
356100,356200,130.0
356200,356300,130.0
356600,356700,240.0
357100,357200,142.5
357200,357300,116.66666666666667
357300,357400,240.0
357700,357800,240.0
358200,358300,150.0
358300,358400,180.0
358400,358500,172.5
358500,358600,81.66666666666667
358600,358700,102.5
358700,358800,154.0
359200,359300,135.0
359300,359400,130.0
359700,359800,45.0
359800,359900,102.5
359900,360000,174.0
360000,360100,141.66666666666666
360400,360500,240.0
360900,361000,32.5
361000,361100,240.0
361400,361500,240.0
361800,361900,45.0
361900,362000,136.25
362000,362100,150.0
362100,362200,172.5
362200,362300,176.25
362300,362400,130.0
362800,362900,130.0
362900,363000,102.5
363000,363100,130.0
363500,363600,240.0
363900,364000,105.0
364000,364100,130.0
364400,364500,45.0
364500,364600,130.0
364900,365000,81.66666666666667
365000,365100,125.0
365100,365200,130.0
365500,365600,112.5
365600,365700,130.0
366000,366100,240.0
366400,366500,45.0
366500,366600,172.5
366600,366700,76.66666666666667
366700,366800,81.66666666666667
366800,366900,130.0
367300,367400,240.0
367700,367800,125.0
367800,367900,81.66666666666667
367900,368000,155.0
368300,368400,45.0
368400,368500,76.66666666666667
368500,368600,130.0
368900,369000,45.0
369000,369100,132.5
369100,369200,147.0
369200,369300,130.0
369700,369800,240.0
370100,370200,240.0
370600,370700,240.0
371000,371100,135.0
371100,371200,147.5
371600,371700,130.0
371700,371800,98.75
371800,371900,180.0
371900,372000,32.5
372000,372100,176.25
372100,372200,175.0
372200,372300,172.5
372300,372400,140.0
372400,372500,147.5
372500,372600,175.0
372600,372700,174.0
372700,372800,175.0
372800,372900,130.0
373300,373400,36.666666666666664
373400,373500,170.0
373500,373600,172.5
373600,373700,172.5
373700,373800,130.0
374100,374200,125.0
374200,374300,130.0
374600,374700,45.0
374700,374800,121.66666666666667
374800,374900,240.0
375200,375300,112.5
375300,375400,180.0
375400,375500,121.66666666666667
375500,375600,102.5
375600,375700,76.66666666666667
375700,375800,130.0
376200,376300,240.0
376600,376700,240.0
377100,377200,240.0
377500,377600,45.0
377600,377700,168.0
377700,377800,172.5
377800,377900,180.0
377900,378000,121.0
378000,378100,146.42857142857142
378100,378200,240.0
378500,378600,45.0
378600,378700,142.0
378700,378800,240.0
379100,379200,240.0
379500,379600,45.0
379600,379700,81.66666666666667
379700,379800,102.5
379800,379900,172.5
379900,380000,132.5
380000,380100,121.25
380500,380600,240.0
380900,381000,112.5
381000,381100,126.66666666666667
381100,381200,240.0
381500,381600,105.0
381600,381700,130.0
382100,382200,121.25
382600,382700,130.0
382700,382800,130.0
383100,383200,112.5
383200,383300,130.0
383600,383700,45.0
383700,383800,92.5
383800,383900,240.0
384200,384300,240.0
384600,384700,112.5
384700,384800,76.66666666666667
384800,384900,180.0
384900,385000,130.0
385400,385500,118.0
385500,385600,135.0
385600,385700,106.25
385700,385800,102.5
385800,385900,128.75
385900,386000,135.0
386000,386100,20.0
386100,386200,240.0
386500,386600,240.0
386900,387000,240.0
387400,387500,240.0
387800,387900,240.0
388300,388400,240.0
388700,388800,240.0
389100,389200,45.0
389200,389300,81.66666666666667
389300,389400,130.0
389800,389900,240.0
390200,390300,240.0
390600,390700,240.0
391100,391200,32.5
391200,391300,240.0
391600,391700,240.0
392100,392200,138.75
392200,392300,106.25
392300,392400,32.5
392400,392500,130.0
392800,392900,45.0
392900,393000,92.5
393000,393100,240.0
393400,393500,240.0
393800,393900,240.0
394200,394300,240.0
394700,394800,101.66666666666667
395200,395300,240.0
395600,395700,240.0
396000,396100,240.0
396500,396600,240.0
397000,397100,147.0
397100,397200,32.5
397200,397300,170.0
397300,397400,132.5
397400,397500,240.0
397800,397900,240.0
398200,398300,240.0
398700,398800,240.0
399100,399200,240.0
399500,399600,240.0
400000,400100,240.0
400400,400500,240.0
400900,401000,32.5
401000,401100,240.0
401400,401500,125.0
401500,401600,139.0
401600,401700,45.0
401700,401800,130.0
402100,402200,240.0
402500,402600,240.0
403000,403100,112.5
403100,403200,139.0
403200,403300,45.0
403300,403400,136.25
403400,403500,125.0
403500,403600,170.0
403600,403700,76.66666666666667
403700,403800,146.66666666666666
404100,404200,240.0
404500,404600,240.0
405000,405100,130.0
405100,405200,32.5
405200,405300,172.5
405300,405400,171.0
405400,405500,106.25
405500,405600,32.5
405600,405700,172.5
405700,405800,146.66666666666666
406200,406300,240.0
406600,406700,81.66666666666667
406700,406800,240.0
407100,407200,81.66666666666667
407200,407300,45.0
407300,407400,89.0
407400,407500,240.0
407800,407900,105.0
407900,408000,151.25
408400,408500,146.25
408500,408600,148.0
408600,408700,45.0
408700,408800,116.66666666666667
408800,408900,240.0
409200,409300,45.0
409300,409400,141.66666666666666
409800,409900,240.0
410200,410300,240.0
410600,410700,45.0
410700,410800,141.66666666666666
411200,411300,138.75
411300,411400,126.66666666666667
411400,411500,240.0
411800,411900,45.0
411900,412000,176.25
412000,412100,121.66666666666667
412100,412200,240.0
412500,412600,240.0
413000,413100,240.0
413500,413600,117.5
414000,414100,240.0
414400,414500,45.0
414500,414600,130.0
414900,415000,45.0
415000,415100,177.0
415100,415200,98.75
415200,415300,146.66666666666666
415700,415800,240.0
416100,416200,240.0
416500,416600,45.0
416600,416700,130.0
417000,417100,240.0
417500,417600,240.0
417900,418000,240.0
418300,418400,240.0
418800,418900,240.0
419200,419300,105.0
419300,419400,132.5
419400,419500,240.0
419900,420000,142.5
420000,420100,174.0
420100,420200,76.66666666666667
420200,420300,172.5
420300,420400,180.0
420400,420500,20.0
420500,420600,101.66666666666667
421000,421100,138.75
421100,421200,136.25
421200,421300,112.5
421300,421400,172.5
421400,421500,76.66666666666667
421500,421600,170.0
421600,421700,146.66666666666666
422100,422200,240.0
422500,422600,240.0
423000,423100,240.0
423400,423500,45.0
423500,423600,130.0
424000,424100,240.0
424400,424500,240.0
424800,424900,240.0
425300,425400,150.0
425400,425500,165.0
425500,425600,81.66666666666667
425600,425700,176.25
425700,425800,176.25
425800,425900,130.0
426200,426300,45.0
426300,426400,106.25
426400,426500,172.5
426500,426600,132.5
426600,426700,240.0
427000,427100,240.0
427500,427600,45.0
427600,427700,126.66666666666667
427700,427800,112.5
427800,427900,175.0
427900,428000,76.66666666666667
428000,428100,172.5
428100,428200,172.5
428200,428300,155.0
428700,428800,125.0
428800,428900,175.0
428900,429000,146.66666666666666
429400,429500,101.66666666666667
429900,430000,105.0
430000,430100,100.0
430100,430200,32.5
430200,430300,121.25
430700,430800,240.0
431100,431200,240.0
431500,431600,112.5
431600,431700,146.66666666666666
432000,432100,105.0
432100,432200,177.0
432200,432300,175.0
432300,432400,92.5
432400,432500,240.0
432800,432900,81.66666666666667
432900,433000,240.0
433300,433400,240.0
433700,433800,105.0
433800,433900,116.66666666666667
433900,434000,240.0
434300,434400,112.5
434400,434500,153.33333333333334
434500,434600,240.0
434900,435000,240.0
435400,435500,72.5
435500,435600,100.0
435600,435700,138.75
435700,435800,92.5
435800,435900,240.0
436200,436300,106.25
436300,436400,240.0
436800,436900,146.25
436900,437000,66.25
437000,437100,76.66666666666667
437100,437200,240.0
437500,437600,125.0
437600,437700,180.0
437700,437800,130.0
438100,438200,240.0
438600,438700,105.0
438700,438800,172.5
438800,438900,130.0
439200,439300,112.5
439300,439400,106.25
439400,439500,165.0
439500,439600,140.0
439600,439700,135.83333333333334
440100,440200,240.0
440500,440600,240.0
441000,441100,240.0
441400,441500,240.0
441900,442000,240.0
442300,442400,130.0
442400,442500,140.0
442500,442600,240.0
442900,443000,112.5
443000,443100,175.0
443100,443200,118.0
443200,443300,130.0
443700,443800,138.75
443800,443900,171.0
443900,444000,175.0
444000,444100,76.66666666666667
444100,444200,160.0
444600,444700,105.0
444700,444800,116.66666666666667
444800,444900,240.0
445200,445300,45.0
445300,445400,130.0
445700,445800,45.0
445800,445900,130.0
446300,446400,130.0
446400,446500,130.0
446800,446900,45.0
446900,447000,175.0
447000,447100,175.0
447100,447200,141.66666666666666
447500,447600,240.0
448000,448100,81.66666666666667
448100,448200,135.0
448200,448300,172.5
448300,448400,81.66666666666667
448400,448500,121.66666666666667
448500,448600,45.0
448600,448700,81.66666666666667
448700,448800,172.5
448800,448900,76.66666666666667
448900,449000,168.75
449000,449100,76.66666666666667
449100,449200,81.66666666666667
449200,449300,170.0
449300,449400,141.66666666666666
449800,449900,76.66666666666667
449900,450000,135.0
450000,450100,130.0
450400,450500,240.0
450900,451000,240.0
451300,451400,240.0
451800,451900,240.0
452200,452300,125.0
452300,452400,151.25
452800,452900,240.0
453200,453300,112.5
453300,453400,126.66666666666667
453400,453500,153.0
453500,453600,140.0
453600,453700,153.0
453700,453800,168.75
453800,453900,146.66666666666666
454300,454400,240.0
454800,454900,146.25
454900,455000,171.0
455000,455100,130.0
455400,455500,240.0
455900,456000,138.75
456000,456100,130.0
456400,456500,240.0
456900,457000,125.0
457000,457100,146.66666666666666
457500,457600,102.5
457600,457700,240.0
458000,458100,125.0
458100,458200,102.5
458200,458300,146.66666666666666
458700,458800,240.0
459100,459200,125.0
459200,459300,141.66666666666666
459700,459800,105.0
459800,459900,140.0
459900,460000,81.66666666666667
460000,460100,240.0
460400,460500,240.0
460800,460900,45.0
460900,461000,148.0
461000,461100,105.0
461100,461200,142.0
461200,461300,240.0
461600,461700,105.0
461700,461800,81.66666666666667
461800,461900,168.75
461900,462000,100.0
462000,462100,240.0
462400,462500,240.0
462800,462900,240.0
463300,463400,240.0
463700,463800,45.0
463800,463900,116.66666666666667
463900,464000,101.66666666666667
464400,464500,105.0
464500,464600,155.0
464900,465000,45.0
465000,465100,180.0
465100,465200,165.0
465200,465300,171.0
465300,465400,170.0
465400,465500,130.0
