Start,End,State,Label
2186011,2186080,PRECHARGING,
2186080,2186125,ACTIVE,Row 0
2186125,2186180,READING,
2186180,2186198,WRITING,
2186198,2186247,READING,
2186247,2186263,WRITING,
2186263,2186284,READING,
2186284,2186306,WRITING,
2186306,2186340,READING,
2186340,2186368,WRITING,
2186368,2186394,READING,
2186394,2186419,PRECHARGING,
2186419,2187266,REFRESHING,
2187266,2187285,ACTIVE,Row 0
2187285,2187299,WRITING,
2187299,2187336,READING,
2187336,2187346,WRITING,
2187346,2187363,READING,
2187363,2187432,PRECHARGING,
2187432,2187865,REFRESHING,
2187865,2187887,ACTIVE,Row 0
2187887,2187907,READING,
2187907,2187928,PRECHARGING,
2187928,2190108,REFRESHING,
2190108,2190146,ACTIVE,Row 0
2190146,2190162,WRITING,
2190162,2190192,READING,
2190192,2190210,PRECHARGING,
2190210,2190239,ACTIVE,Row 0
2190239,2190279,WRITING,
2190279,2190309,READING,
2190309,2190330,WRITING,
2190330,2190364,PRECHARGING,
2190364,2191210,REFRESHING,
2191210,2191236,ACTIVE,Row 0
2191236,2191336,READING,
2191336,2191431,WRITING,
2191431,2191519,READING,
2191519,2191550,PRECHARGING,
2191550,2191581,ACTIVE,Row 0
2191581,2191650,WRITING,
2191650,2191744,PRECHARGING,
2191744,2191783,ACTIVE,Row 0
2191783,2191819,WRITING,
2191819,2191894,READING,
2191894,2191942,WRITING,
2191942,2191967,READING,
2191967,2192013,PRECHARGING,
2192013,2192452,REFRESHING,
2192452,2192482,ACTIVE,Row 0
2192482,2192503,READING,
2192503,2192561,PRECHARGING,
2192561,2192602,ACTIVE,Row 0
2192602,2192648,WRITING,
2192648,2192736,READING,
2192736,2192774,PRECHARGING,
2192774,2192794,ACTIVE,Row 0
2192794,2192828,READING,
2192828,2192840,WRITING,
2192840,2192858,READING,
2192858,2192901,WRITING,
2192901,2192960,READING,
2192960,2192993,WRITING,
2192993,2193017,READING,
2193017,2193047,PRECHARGING,
2193047,2193066,ACTIVE,Row 0
2193066,2193089,READING,
2193089,2193132,PRECHARGING,
2193132,2193166,ACTIVE,Row 0
2193166,2193210,READING,
2193210,2193228,WRITING,
2193228,2193282,READING,
2193282,2193314,PRECHARGING,
2193314,2193776,REFRESHING,
2193776,2193793,ACTIVE,Row 0
2193793,2194013,READING,
2194013,2194035,WRITING,
2194035,2194054,PRECHARGING,
2194054,2194939,REFRESHING,
2194939,2195003,ACTIVE,Row 0
2195003,2195059,READING,
2195059,2195082,WRITING,
2195082,2195099,READING,
2195099,2195211,PRECHARGING,
2195211,2195244,ACTIVE,Row 0
2195244,2195357,READING,
2195357,2195388,PRECHARGING,
2195388,2195407,ACTIVE,Row 0
2195407,2195467,READING,
2195467,2195494,PRECHARGING,
2195494,2195533,ACTIVE,Row 0
2195533,2195567,PRECHARGING,
2195567,2196434,REFRESHING,
2196434,2196454,ACTIVE,Row 0
2196454,2196476,WRITING,
2196476,2196496,READING,
2196496,2196523,PRECHARGING,
2196523,2197401,REFRESHING,
2197401,2197428,ACTIVE,Row 0
2197428,2197496,READING,
2197496,2197516,PRECHARGING,
2197516,2197994,REFRESHING,
2197994,2198064,ACTIVE,Row 0
2198064,2198084,PRECHARGING,
2198084,2198114,ACTIVE,Row 0
2198114,2198164,WRITING,
2198164,2198226,PRECHARGING,
2198226,2198654,REFRESHING,
2198654,2198671,ACTIVE,Row 0
2198671,2198708,READING,
2198708,2198747,PRECHARGING,
2198747,2199714,REFRESHING,
2199714,2199759,ACTIVE,Row 0
2199759,2199786,WRITING,
2199786,2199842,READING,
2199842,2199860,WRITING,
2199860,2199909,READING,
2199909,2199930,WRITING,
2199930,2199994,PRECHARGING,
2199994,2200033,ACTIVE,Row 0
2200033,2200073,READING,
2200073,2200090,PRECHARGING,
2200090,2200537,REFRESHING,
2200537,2200619,ACTIVE,Row 0
2200619,2200665,PRECHARGING,
2200665,2200731,ACTIVE,Row 0
2200731,2200755,PRECHARGING,
2200755,2200778,ACTIVE,Row 0
2200778,2200791,WRITING,
2200791,2200822,READING,
2200822,2200872,WRITING,
2200872,2200903,READING,
2200903,2200933,WRITING,
2200933,2200956,READING,
2200956,2201028,PRECHARGING,
2201028,2201048,ACTIVE,Row 0
2201048,2201072,WRITING,
2201072,2201094,PRECHARGING,
2201094,2202037,REFRESHING,
2202037,2202068,ACTIVE,Row 0
2202068,2202090,READING,
2202090,2202115,WRITING,
2202115,2202132,PRECHARGING,
2202132,2202173,ACTIVE,Row 0
2202173,2202259,READING,
2202259,2202315,WRITING,
2202315,2202354,READING,
2202354,2202370,WRITING,
2202370,2202436,READING,
2202436,2202455,PRECHARGING,
2202455,2202474,ACTIVE,Row 0
2202474,2202499,READING,
2202499,2202532,WRITING,
2202532,2202567,READING,
2202567,2202596,PRECHARGING,
2202596,2203904,REFRESHING,
2203904,2203930,ACTIVE,Row 0
2203930,2203947,READING,
2203947,2203966,PRECHARGING,
2203966,2204389,REFRESHING,
2204389,2204417,ACTIVE,Row 0
2204417,2204441,WRITING,
2204441,2204469,PRECHARGING,
2204469,2204906,REFRESHING,
2204906,2204944,ACTIVE,Row 0
2204944,2204965,READING,
2204965,2204983,PRECHARGING,
2204983,2205009,ACTIVE,Row 0
2205009,2205049,READING,
2205049,2205094,PRECHARGING,
2205094,2205962,REFRESHING,
2205962,2205995,ACTIVE,Row 0
2205995,2206013,READING,
2206013,2206058,WRITING,
2206058,2206108,PRECHARGING,
2206108,2206151,ACTIVE,Row 0
2206151,2206168,PRECHARGING,
2206168,2209227,REFRESHING,
2209227,2209275,ACTIVE,Row 0
2209275,2209288,WRITING,
2209288,2209346,READING,
2209346,2209371,PRECHARGING,
2209371,2210708,REFRESHING,
2210708,2210726,ACTIVE,Row 0
2210726,2210858,WRITING,
2210858,2210897,READING,
2210897,2210907,WRITING,
2210907,2210936,READING,
2210936,2210958,PRECHARGING,
2210958,2212272,REFRESHING,
2212272,2212289,ACTIVE,Row 0
2212289,2212310,WRITING,
2212310,2212380,READING,
2212380,2212404,PRECHARGING,
2212404,2212459,ACTIVE,Row 0
2212459,2212502,PRECHARGING,
2212502,2212989,REFRESHING,
2212989,2213009,ACTIVE,Row 0
2213009,2213058,READING,
2213058,2213105,PRECHARGING,
2213105,2214422,REFRESHING,
2214422,2214460,ACTIVE,Row 0
2214460,2214481,READING,
2214481,2214524,WRITING,
2214524,2214551,READING,
2214551,2214582,PRECHARGING,
2214582,2215432,REFRESHING,
2215432,2215460,ACTIVE,Row 0
2215460,2215472,WRITING,
2215472,2215521,READING,
2215521,2215543,WRITING,
2215543,2215582,READING,
2215582,2215687,PRECHARGING,
2215687,2215725,ACTIVE,Row 0
2215725,2215818,WRITING,
2215818,2215842,READING,
2215842,2215878,WRITING,
2215878,2215899,READING,
2215899,2215919,WRITING,
2215919,2215951,PRECHARGING,
2215951,2216372,REFRESHING,
2216372,2216425,ACTIVE,Row 0
2216425,2216442,PRECHARGING,
2216442,2217329,REFRESHING,
2217329,2217394,ACTIVE,Row 0
2217394,2217420,WRITING,
2217420,2217440,PRECHARGING,
2217440,2217479,ACTIVE,Row 0
2217479,2217512,WRITING,
2217512,2217565,READING,
2217565,2217646,PRECHARGING,
2217646,2218079,REFRESHING,
2218079,2218096,ACTIVE,Row 0
2218096,2218137,READING,
2218137,2218164,PRECHARGING,
2218164,2218208,ACTIVE,Row 0
2218208,2218274,READING,
2218274,2218297,PRECHARGING,
2218297,2218331,ACTIVE,Row 0
2218331,2218386,READING,
2218386,2218424,PRECHARGING,
2218424,2218441,ACTIVE,Row 0
2218441,2218548,READING,
2218548,2218577,WRITING,
2218577,2218598,READING,
2218598,2218625,PRECHARGING,
2218625,2219058,REFRESHING,
2219058,2219077,ACTIVE,Row 0
2219077,2219092,WRITING,
2219092,2219116,READING,
2219116,2219181,WRITING,
2219181,2219208,PRECHARGING,
2219208,2219234,ACTIVE,Row 0
2219234,2219299,WRITING,
2219299,2219322,READING,
2219322,2219394,PRECHARGING,
2219394,2219413,ACTIVE,Row 0
2219413,2219488,WRITING,
2219488,2219520,READING,
2219520,2219538,PRECHARGING,
2219538,2220479,REFRESHING,
2220479,2220548,ACTIVE,Row 0
2220548,2220573,PRECHARGING,
2220573,2220622,ACTIVE,Row 0
2220622,2220644,READING,
2220644,2220677,WRITING,
2220677,2220696,PRECHARGING,
2220696,2221156,REFRESHING,
2221156,2221187,ACTIVE,Row 0
2221187,2221354,READING,
2221354,2221376,PRECHARGING,
2221376,2221416,ACTIVE,Row 0
2221416,2221438,WRITING,
2221438,2221489,READING,
2221489,2221515,PRECHARGING,
2221515,2221935,REFRESHING,
2221935,2221954,ACTIVE,Row 0
2221954,2221991,READING,
2221991,2222025,WRITING,
2222025,2222057,PRECHARGING,
2222057,2222984,REFRESHING,
2222984,2223001,ACTIVE,Row 0
2223001,2223094,WRITING,
2223094,2223113,READING,
2223113,2223139,PRECHARGING,
2223139,2223159,ACTIVE,Row 0
2223159,2223189,WRITING,
2223189,2223284,READING,
2223284,2223321,PRECHARGING,
2223321,2223366,ACTIVE,Row 0
2223366,2223383,WRITING,
2223383,2223411,READING,
2223411,2223448,PRECHARGING,
2223448,2224341,REFRESHING,
2224341,2224372,ACTIVE,Row 0
2224372,2224439,WRITING,
2224439,2224505,READING,
2224505,2224529,PRECHARGING,
2224529,2224998,REFRESHING,
2224998,2225018,ACTIVE,Row 0
2225018,2225070,READING,
2225070,2225093,WRITING,
2225093,2225135,PRECHARGING,
2225135,2225165,ACTIVE,Row 0
2225165,2225215,WRITING,
2225215,2225233,PRECHARGING,
2225233,2225741,REFRESHING,
2225741,2225793,ACTIVE,Row 0
2225793,2225820,WRITING,
2225820,2225837,PRECHARGING,
2225837,2227151,REFRESHING,
2227151,2227180,ACTIVE,Row 0
2227180,2227246,READING,
2227246,2227268,WRITING,
2227268,2227354,READING,
2227354,2227395,PRECHARGING,
2227395,2227826,REFRESHING,
2227826,2227866,ACTIVE,Row 0
2227866,2227897,READING,
2227897,2227916,WRITING,
2227916,2227980,READING,
2227980,2227995,WRITING,
2227995,2228024,READING,
2228024,2228100,PRECHARGING,
2228100,2228120,ACTIVE,Row 0
2228120,2228134,WRITING,
2228134,2228162,READING,
2228162,2228197,PRECHARGING,
2228197,2229540,REFRESHING,
2229540,2229592,ACTIVE,Row 0
2229592,2229607,WRITING,
2229607,2229644,READING,
2229644,2229673,WRITING,
2229673,2229728,READING,
2229728,2229787,WRITING,
2229787,2229837,READING,
2229837,2229854,PRECHARGING,
2229854,2229873,ACTIVE,Row 0
2229873,2229931,WRITING,
2229931,2229970,PRECHARGING,
2229970,2232162,REFRESHING,
2232162,2232221,ACTIVE,Row 0
2232221,2232259,WRITING,
2232259,2232339,READING,
2232339,2232369,WRITING,
2232369,2232431,READING,
2232431,2232481,WRITING,
2232481,2232512,PRECHARGING,
2232512,2232537,ACTIVE,Row 0
2232537,2232560,READING,
2232560,2232595,PRECHARGING,
2232595,2232639,ACTIVE,Row 0
2232639,2232660,READING,
2232660,2232670,WRITING,
2232670,2232690,READING,
2232690,2232708,WRITING,
2232708,2232725,READING,
2232725,2232744,WRITING,
2232744,2232787,PRECHARGING,
2232787,2233682,REFRESHING,
2233682,2233729,ACTIVE,Row 0
2233729,2233766,PRECHARGING,
2233766,2233789,ACTIVE,Row 0
2233789,2233811,READING,
2233811,2233839,PRECHARGING,
2233839,2233859,ACTIVE,Row 0
2233859,2233900,WRITING,
2233900,2234013,READING,
2234013,2234034,PRECHARGING,
2234034,2234488,REFRESHING,
2234488,2234552,ACTIVE,Row 0
2234552,2234571,WRITING,
2234571,2234599,READING,
2234599,2234667,WRITING,
2234667,2234689,READING,
2234689,2234720,WRITING,
2234720,2234750,READING,
2234750,2234778,PRECHARGING,
2234778,2234819,ACTIVE,Row 0
2234819,2234862,READING,
2234862,2234926,WRITING,
2234926,2234953,PRECHARGING,
2234953,2234982,ACTIVE,Row 0
2234982,2235005,READING,
2235005,2235045,WRITING,
2235045,2235062,READING,
2235062,2235110,WRITING,
2235110,2235142,READING,
2235142,2235160,PRECHARGING,
2235160,2235198,ACTIVE,Row 0
2235198,2235211,WRITING,
2235211,2235228,READING,
2235228,2235281,WRITING,
2235281,2235298,PRECHARGING,
2235298,2235326,ACTIVE,Row 0
2235326,2235345,READING,
2235345,2235360,WRITING,
2235360,2235413,READING,
2235413,2235458,PRECHARGING,
2235458,2235883,REFRESHING,
2235883,2235909,ACTIVE,Row 0
2235909,2235964,READING,
2235964,2235982,PRECHARGING,
2235982,2236000,ACTIVE,Row 0
2236000,2236093,READING,
2236093,2236130,WRITING,
2236130,2236152,READING,
2236152,2236200,WRITING,
2236200,2236260,PRECHARGING,
2236260,2236283,ACTIVE,Row 0
2236283,2236312,WRITING,
2236312,2236355,PRECHARGING,
2236355,2236389,ACTIVE,Row 0
2236389,2236410,READING,
2236410,2236442,PRECHARGING,
2236442,2236498,ACTIVE,Row 0
2236498,2236511,WRITING,
2236511,2236579,READING,
2236579,2236621,WRITING,
2236621,2236641,PRECHARGING,
2236641,2237068,REFRESHING,
2237068,2237133,ACTIVE,Row 0
2237133,2237152,READING,
2237152,2237207,WRITING,
2237207,2237233,PRECHARGING,
2237233,2238947,REFRESHING,
2238947,2238964,ACTIVE,Row 0
2238964,2238996,WRITING,
2238996,2239140,READING,
2239140,2239170,WRITING,
2239170,2239203,PRECHARGING,
2239203,2239631,REFRESHING,
2239631,2239664,ACTIVE,Row 0
2239664,2239713,WRITING,
2239713,2239787,READING,
2239787,2239810,WRITING,
2239810,2239858,READING,
2239858,2239901,PRECHARGING,
2239901,2240771,REFRESHING,
2240771,2240796,ACTIVE,Row 0
2240796,2240808,WRITING,
2240808,2240833,READING,
2240833,2240882,WRITING,
2240882,2240994,PRECHARGING,
2240994,2241034,ACTIVE,Row 0
2241034,2241119,READING,
2241119,2241150,PRECHARGING,
2241150,2241608,REFRESHING,
2241608,2241641,ACTIVE,Row 0
2241641,2241692,READING,
2241692,2241720,WRITING,
2241720,2241752,READING,
2241752,2241772,PRECHARGING,
2241772,2242708,REFRESHING,
2242708,2242734,ACTIVE,Row 0
2242734,2242773,WRITING,
2242773,2242810,PRECHARGING,
2242810,2242841,ACTIVE,Row 0
2242841,2242900,WRITING,
2242900,2242927,PRECHARGING,
2242927,2243817,REFRESHING,
2243817,2243837,ACTIVE,Row 0
2243837,2243901,WRITING,
2243901,2243944,READING,
2243944,2243999,WRITING,
2243999,2244017,READING,
2244017,2244085,WRITING,
2244085,2244124,READING,
2244124,2244150,PRECHARGING,
2244150,2244184,ACTIVE,Row 0
2244184,2244221,READING,
2244221,2244248,WRITING,
2244248,2244365,READING,
2244365,2244390,PRECHARGING,
2244390,2245249,REFRESHING,
2245249,2245285,ACTIVE,Row 0
2245285,2245340,READING,
2245340,2245368,WRITING,
2245368,2245386,PRECHARGING,
2245386,2245414,ACTIVE,Row 0
2245414,2245563,READING,
2245563,2245712,WRITING,
2245712,2245735,READING,
2245735,2245769,PRECHARGING,
2245769,2246655,REFRESHING,
2246655,2246700,ACTIVE,Row 0
2246700,2246721,PRECHARGING,
2246721,2247629,REFRESHING,
2247629,2247665,ACTIVE,Row 0
2247665,2247685,WRITING,
2247685,2247708,READING,
2247708,2247781,WRITING,
2247781,2247805,READING,
2247805,2247831,PRECHARGING,
2247831,2247850,ACTIVE,Row 0
2247850,2247883,WRITING,
2247883,2247900,READING,
2247900,2247940,PRECHARGING,
2247940,2248367,REFRESHING,
2248367,2248394,ACTIVE,Row 0
2248394,2248410,WRITING,
2248410,2248442,READING,
2248442,2248482,WRITING,
2248482,2248522,PRECHARGING,
2248522,2249479,REFRESHING,
2249479,2249500,ACTIVE,Row 0
2249500,2249565,READING,
2249565,2249584,PRECHARGING,
2249584,2249627,ACTIVE,Row 0
2249627,2249646,PRECHARGING,
2249646,2250514,REFRESHING,
2250514,2250611,ACTIVE,Row 0
2250611,2250630,PRECHARGING,
2250630,2250651,ACTIVE,Row 0
2250651,2250743,READING,
2250743,2250761,WRITING,
2250761,2250783,READING,
2250783,2250839,PRECHARGING,
2250839,2251260,REFRESHING,
2251260,2251281,ACTIVE,Row 0
2251281,2251400,WRITING,
2251400,2251418,READING,
2251418,2251453,WRITING,
2251453,2251476,READING,
2251476,2251497,WRITING,
2251497,2251551,READING,
2251551,2251574,PRECHARGING,
2251574,2252014,REFRESHING,
2252014,2252042,ACTIVE,Row 0
2252042,2252065,READING,
2252065,2252084,WRITING,
2252084,2252122,PRECHARGING,
2252122,2252550,REFRESHING,
2252550,2252569,ACTIVE,Row 0
2252569,2252608,WRITING,
2252608,2252640,READING,
2252640,2252689,PRECHARGING,
2252689,2252726,ACTIVE,Row 0
2252726,2252844,WRITING,
2252844,2252871,PRECHARGING,
2252871,2254169,REFRESHING,
2254169,2254187,ACTIVE,Row 0
2254187,2254264,WRITING,
2254264,2254296,PRECHARGING,
2254296,2254328,ACTIVE,Row 0
2254328,2254370,READING,
2254370,2254387,WRITING,
2254387,2254434,READING,
2254434,2254482,PRECHARGING,
2254482,2254502,ACTIVE,Row 0
2254502,2254554,READING,
2254554,2254607,WRITING,
2254607,2254625,PRECHARGING,
2254625,2254670,ACTIVE,Row 0
2254670,2254705,PRECHARGING,
2254705,2254728,ACTIVE,Row 0
2254728,2254745,READING,
2254745,2254768,PRECHARGING,
2254768,2255208,REFRESHING,
2255208,2255237,ACTIVE,Row 0
2255237,2255250,WRITING,
2255250,2255269,READING,
2255269,2255344,WRITING,
2255344,2255388,PRECHARGING,
2255388,2255851,REFRESHING,
2255851,2255875,ACTIVE,Row 0
2255875,2255915,WRITING,
2255915,2255932,READING,
2255932,2255994,WRITING,
2255994,2256099,READING,
2256099,2256125,WRITING,
2256125,2256149,READING,
2256149,2256178,PRECHARGING,
2256178,2257075,REFRESHING,
2257075,2257128,ACTIVE,Row 0
2257128,2257161,READING,
2257161,2257233,PRECHARGING,
2257233,2257258,ACTIVE,Row 0
2257258,2257277,READING,
2257277,2257307,WRITING,
2257307,2257325,READING,
2257325,2257356,PRECHARGING,
2257356,2258668,REFRESHING,
2258668,2258711,ACTIVE,Row 0
2258711,2258769,READING,
2258769,2258799,WRITING,
2258799,2258824,PRECHARGING,
2258824,2259264,REFRESHING,
2259264,2259290,ACTIVE,Row 0
2259290,2259377,READING,
2259377,2259396,WRITING,
2259396,2259430,PRECHARGING,
2259430,2259873,REFRESHING,
2259873,2259892,ACTIVE,Row 0
2259892,2259932,WRITING,
2259932,2259972,READING,
2259972,2260028,WRITING,
2260028,2260071,PRECHARGING,
2260071,2262724,REFRESHING,
2262724,2262763,ACTIVE,Row 0
2262763,2262794,PRECHARGING,
2262794,2262820,ACTIVE,Row 0
2262820,2262851,WRITING,
2262851,2262891,READING,
2262891,2262933,PRECHARGING,
2262933,2262966,ACTIVE,Row 0
2262966,2263023,WRITING,
2263023,2263053,READING,
2263053,2263091,WRITING,
2263091,2263117,READING,
2263117,2263170,PRECHARGING,
2263170,2263625,REFRESHING,
2263625,2263663,ACTIVE,Row 0
2263663,2263745,WRITING,
2263745,2263805,PRECHARGING,
2263805,2264228,REFRESHING,
2264228,2264246,ACTIVE,Row 0
2264246,2264264,READING,
2264264,2264295,WRITING,
2264295,2264312,PRECHARGING,
2264312,2264799,REFRESHING,
2264799,2264845,ACTIVE,Row 0
2264845,2264883,PRECHARGING,
2264883,2265751,REFRESHING,
2265751,2265790,ACTIVE,Row 0
2265790,2265813,PRECHARGING,
2265813,2265831,ACTIVE,Row 0
2265831,2265856,WRITING,
2265856,2265899,READING,
2265899,2265919,WRITING,
2265919,2265998,READING,
2265998,2266050,PRECHARGING,
2266050,2266514,REFRESHING,
2266514,2266539,ACTIVE,Row 0
2266539,2266659,WRITING,
2266659,2266709,READING,
2266709,2266780,WRITING,
2266780,2266815,READING,
2266815,2266859,WRITING,
2266859,2266878,READING,
2266878,2266905,PRECHARGING,
2266905,2267328,REFRESHING,
2267328,2267354,ACTIVE,Row 0
2267354,2267370,WRITING,
2267370,2267426,READING,
2267426,2267454,PRECHARGING,
2267454,2268308,REFRESHING,
2268308,2268342,ACTIVE,Row 0
2268342,2268449,READING,
2268449,2268496,WRITING,
2268496,2268530,PRECHARGING,
2268530,2268559,ACTIVE,Row 0
2268559,2268632,WRITING,
2268632,2268689,PRECHARGING,
2268689,2269116,REFRESHING,
2269116,2269133,ACTIVE,Row 0
2269133,2269157,READING,
2269157,2269184,PRECHARGING,
2269184,2269226,ACTIVE,Row 0
2269226,2269252,WRITING,
2269252,2269277,PRECHARGING,
2269277,2271052,REFRESHING,
2271052,2271096,ACTIVE,Row 0
2271096,2271175,READING,
2271175,2271205,PRECHARGING,
2271205,2271639,REFRESHING,
2271639,2271678,ACTIVE,Row 0
2271678,2271704,READING,
2271704,2271721,PRECHARGING,
2271721,2271745,ACTIVE,Row 0
2271745,2271797,WRITING,
2271797,2271837,READING,
2271837,2271855,PRECHARGING,
2271855,2272340,REFRESHING,
2272340,2272358,ACTIVE,Row 0
2272358,2272379,WRITING,
2272379,2272400,READING,
2272400,2272439,WRITING,
2272439,2272461,READING,
2272461,2272530,PRECHARGING,
2272530,2272961,REFRESHING,
2272961,2272985,ACTIVE,Row 0
2272985,2273013,WRITING,
2273013,2273037,READING,
2273037,2273111,PRECHARGING,
2273111,2273575,REFRESHING,
2273575,2273608,ACTIVE,Row 0
2273608,2273662,READING,
2273662,2273679,PRECHARGING,
2273679,2273700,ACTIVE,Row 0
2273700,2273826,WRITING,
2273826,2273850,READING,
2273850,2273880,PRECHARGING,
2273880,2273906,ACTIVE,Row 0
2273906,2273921,WRITING,
2273921,2273951,READING,
2273951,2274007,PRECHARGING,
2274007,2274040,ACTIVE,Row 0
2274040,2274063,READING,
2274063,2274112,WRITING,
2274112,2274131,READING,
2274131,2274171,PRECHARGING,
2274171,2274660,REFRESHING,
2274660,2274678,ACTIVE,Row 0
2274678,2274706,WRITING,
2274706,2274732,READING,
2274732,2274750,WRITING,
2274750,2274813,PRECHARGING,
2274813,2274839,ACTIVE,Row 0
2274839,2274876,READING,
2274876,2274973,WRITING,
